Station name,Sheffield Hadfields
Station number,"F0605"
External number,---
River,River Don
Operator,---
NGR,SK3893190954
Easting,"438931"
Northing,"390954"
Parameter-name,SG [Stage]
Parameter Type,Stage
Time series name,YOR/F0605/SG/15m.Cmd.RelAbs.P
Time series unit,m
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/2007 00:00:00 to 31/12/2007 23:45:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
02/01/2007 07:45:00,0.625,G,102,30.833,G,102
02/01/2007 08:00:00,0.624,G,102,30.832,G,102
02/01/2007 08:15:00,0.619,G,102,30.827,G,102
02/01/2007 08:30:00,0.622,G,102,30.830,G,102
02/01/2007 08:45:00,0.625,G,102,30.833,G,102
02/01/2007 09:00:00,0.620,G,102,30.828,G,102
02/01/2007 09:15:00,0.629,G,102,30.837,G,102
02/01/2007 09:30:00,0.627,G,102,30.835,G,102
02/01/2007 09:45:00,0.629,G,102,30.837,G,102
02/01/2007 10:00:00,0.628,G,102,30.836,G,102
02/01/2007 10:15:00,0.632,G,102,30.840,G,102
02/01/2007 10:30:00,0.632,G,102,30.840,G,102
02/01/2007 10:45:00,0.634,G,102,30.842,G,102
02/01/2007 11:00:00,0.641,G,102,30.849,G,102
02/01/2007 11:15:00,0.640,G,102,30.848,G,102
02/01/2007 11:30:00,0.643,G,102,30.851,G,102
02/01/2007 11:45:00,0.644,G,102,30.852,G,102
02/01/2007 12:00:00,0.652,G,102,30.860,G,102
02/01/2007 12:15:00,0.655,G,102,30.863,G,102
02/01/2007 12:30:00,0.657,G,102,30.865,G,102
02/01/2007 12:45:00,0.661,G,102,30.869,G,102
02/01/2007 13:00:00,0.664,G,102,30.872,G,102
02/01/2007 13:15:00,0.665,G,102,30.873,G,102
02/01/2007 13:30:00,0.668,G,102,30.876,G,102
02/01/2007 13:45:00,0.669,G,102,30.877,G,102
02/01/2007 14:00:00,0.668,G,102,30.876,G,102
02/01/2007 14:15:00,0.671,G,102,30.879,G,102
02/01/2007 14:30:00,0.672,G,102,30.880,G,102
02/01/2007 14:45:00,0.673,G,102,30.881,G,102
02/01/2007 15:00:00,0.670,G,102,30.878,G,102
02/01/2007 15:15:00,0.671,G,102,30.879,G,102
02/01/2007 15:30:00,0.671,G,102,30.879,G,102
02/01/2007 15:45:00,0.670,G,102,30.878,G,102
02/01/2007 16:00:00,0.669,G,102,30.877,G,102
02/01/2007 16:15:00,0.670,G,102,30.878,G,102
02/01/2007 16:30:00,0.668,G,102,30.876,G,102
02/01/2007 16:45:00,0.670,G,102,30.878,G,102
02/01/2007 17:00:00,0.665,G,102,30.873,G,102
02/01/2007 17:15:00,0.664,G,102,30.872,G,102
02/01/2007 17:30:00,0.664,G,102,30.872,G,102
02/01/2007 17:45:00,0.662,G,102,30.870,G,102
02/01/2007 18:00:00,0.657,G,102,30.865,G,102
02/01/2007 18:15:00,0.658,G,102,30.866,G,102
02/01/2007 18:30:00,0.657,G,102,30.865,G,102
02/01/2007 18:45:00,0.655,G,102,30.863,G,102
02/01/2007 19:00:00,0.655,G,102,30.863,G,102
02/01/2007 19:15:00,0.653,G,102,30.861,G,102
02/01/2007 19:30:00,0.651,G,102,30.859,G,102
02/01/2007 19:45:00,0.648,G,102,30.856,G,102
02/01/2007 20:00:00,0.648,G,102,30.856,G,102
02/01/2007 20:15:00,0.646,G,102,30.854,G,102
02/01/2007 20:30:00,0.646,G,102,30.854,G,102
02/01/2007 20:45:00,0.644,G,102,30.852,G,102
02/01/2007 21:00:00,0.643,G,102,30.851,G,102
02/01/2007 21:15:00,0.641,G,102,30.849,G,102
02/01/2007 21:30:00,0.640,G,102,30.848,G,102
02/01/2007 21:45:00,0.636,G,102,30.844,G,102
02/01/2007 22:00:00,0.635,G,102,30.843,G,102
02/01/2007 22:15:00,0.631,G,102,30.839,G,102
02/01/2007 22:30:00,0.630,G,102,30.838,G,102
02/01/2007 22:45:00,0.627,G,102,30.835,G,102
02/01/2007 23:00:00,0.624,G,102,30.832,G,102
02/01/2007 23:15:00,0.620,G,102,30.828,G,102
02/01/2007 23:30:00,0.620,G,102,30.828,G,102
02/01/2007 23:45:00,0.620,G,102,30.828,G,102
03/01/2007 00:00:00,0.616,G,102,30.824,G,102
03/01/2007 00:15:00,0.616,G,102,30.824,G,102
03/01/2007 00:30:00,0.612,G,102,30.820,G,102
03/01/2007 00:45:00,0.610,G,102,30.818,G,102
03/01/2007 01:00:00,0.609,G,102,30.817,G,102
03/01/2007 01:15:00,0.607,G,102,30.815,G,102
03/01/2007 01:30:00,0.606,G,102,30.814,G,102
03/01/2007 01:45:00,0.602,G,102,30.810,G,102
03/01/2007 02:00:00,0.603,G,102,30.811,G,102
03/01/2007 02:15:00,0.602,G,102,30.810,G,102
03/01/2007 02:30:00,0.599,G,102,30.807,G,102
03/01/2007 02:45:00,0.597,G,102,30.805,G,102
03/01/2007 03:00:00,0.597,G,102,30.805,G,102
03/01/2007 03:15:00,0.596,G,102,30.804,G,102
03/01/2007 03:30:00,0.591,G,102,30.799,G,102
03/01/2007 03:45:00,0.591,G,102,30.799,G,102
03/01/2007 04:00:00,0.589,G,102,30.797,G,102
03/01/2007 04:15:00,0.589,G,102,30.797,G,102
03/01/2007 04:30:00,0.586,G,102,30.794,G,102
03/01/2007 04:45:00,0.586,G,102,30.794,G,102
03/01/2007 05:00:00,0.587,G,102,30.795,G,102
03/01/2007 05:15:00,0.582,G,102,30.790,G,102
03/01/2007 05:30:00,0.583,G,102,30.791,G,102
03/01/2007 05:45:00,0.581,G,102,30.789,G,102
03/01/2007 06:00:00,0.580,G,102,30.788,G,102
03/01/2007 06:15:00,0.579,G,102,30.787,G,102
03/01/2007 06:30:00,0.575,G,102,30.783,G,102
03/01/2007 06:45:00,0.574,G,102,30.782,G,102
03/01/2007 07:00:00,0.572,G,102,30.780,G,102
03/01/2007 07:15:00,0.575,G,102,30.783,G,102
03/01/2007 07:30:00,0.574,G,102,30.782,G,102
03/01/2007 07:45:00,0.574,G,102,30.782,G,102
03/01/2007 08:00:00,0.570,G,102,30.778,G,102
03/01/2007 08:15:00,0.572,G,102,30.780,G,102
03/01/2007 08:30:00,0.573,G,102,30.781,G,102
03/01/2007 08:45:00,0.576,G,102,30.784,G,102
03/01/2007 09:00:00,0.574,G,102,30.782,G,102
03/01/2007 09:15:00,0.577,G,102,30.785,G,102
03/01/2007 09:30:00,0.575,G,102,30.783,G,102
03/01/2007 09:45:00,0.575,G,102,30.783,G,102
03/01/2007 10:00:00,0.573,G,102,30.781,G,102
03/01/2007 10:15:00,0.574,G,102,30.782,G,102
03/01/2007 10:30:00,0.574,G,102,30.782,G,102
03/01/2007 10:45:00,0.570,G,102,30.778,G,102
03/01/2007 11:00:00,0.575,G,102,30.783,G,102
03/01/2007 11:15:00,0.574,G,102,30.782,G,102
03/01/2007 11:30:00,0.574,G,102,30.782,G,102,,"Site check 11.35 GB reading 0.576m, Instrument reading 0.575m."
03/01/2007 11:45:00,0.578,G,102,30.786,G,102
